    ,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1726250122627,132,SC01_API_GET,200,"Number of samples in transaction : 2, number of failing samples : 0",LoadTest 1-69,,true,,2208,127,382,382,null,0,3005,83
1726250125633,132,LIST USERS,200,OK,LoadTest 1-69,text,true,,1932,127,382,382,https://reqres.in/api/users?page=2,132,0,83
1726250125765,0,Debug Sampler,200,OK,LoadTest 1-69,text,true,,276,0,382,382,null,0,0,0
1726250122697,88,SC01_API_GET,200,"Number of samples in transaction : 2, number of failing samples : 0",LoadTest 1-76,,true,,2208,127,385,385,null,0,3005,61
1726250125702,88,LIST USERS,200,OK,LoadTest 1-76,text,true,,1933,127,385,385,https://reqres.in/api/users?page=2,88,0,61
1726250125791,0,Debug Sampler,200,OK,LoadTest 1-76,text,true,,275,0,385,385,null,0,0,0
1726250122647,153,SC01_API_GET,200,"Number of samples in transaction : 2, number of failing samples : 0",LoadTest 1-71,,true,,2208,127,386,386,null,0,3005,101
1726250125653,153,LIST USERS,200,OK,LoadTest 1-71,text,true,,1932,127,386,386,https://reqres.in/api/users?page=2,153,0,101
1726250125806,0,Debug Sampler,200,OK,LoadTest 1-71,text,true,,276,0,386,386,null,0,0,0
1726250122747,65,SC01_API_GET,200,"Number of samples in transaction : 2, number of failing samples : 0",LoadTest 1-81,,true,,2209,127,387,387,null,0,3005,34
1726250125753,65,LIST USERS,200,OK,LoadTest 1-81,text,true,,1933,127,387,387,https://reqres.in/api/users?page=2,65,0,34
1726250125818,0,Debug Sampler,200,OK,LoadTest 1-81,text,true,,276,0,387,387,null,0,0,0
1726250122677,151,SC01_API_GET,200,"Number of samples in transaction : 2, number of failing samples : 0",LoadTest 1-74,,true,,2205,127,389,389,null,0,3002,90
1726250125680,151,LIST USERS,200,OK,LoadTest 1-74,text,true,,1929,127,389,389,https://reqres.in/api/users?page=2,151,0,90
1726250125831,0,Debug Sampler,200,OK,LoadTest 1-74,text,true,,276,0,389,389,null,0,0,0
1726250122707,134,SC01_API_GET,200,"Number of samples in transaction : 2, number of failing samples : 0",LoadTest 1-77,,true,,2213,127,390,390,null,0,3005,82
1726250125713,134,LIST USERS,200,OK,LoadTest 1-77,text,true,,1937,127,390,390,https://reqres.in/api/users?page=2,134,0,82
1726250125847,0,Debug Sampler,200,OK,LoadTest 1-77,text,true,,276,0,390,390,null,0,0,0
1726250122777,67,SC01_API_GET,200,"Number of samples in transaction : 2, number of failing samples : 0",LoadTest 1-84,,true,,2208,127,391,391,null,0,3005,42
1726250125783,67,LIST USERS,200,OK,LoadTest 1-84,text,true,,1933,127,391,391,https://reqres.in/api/users?page=2,67,0,42
1726250125850,0,Debug Sampler,200,OK,LoadTest 1-84,text,true,,275,0,391,391,null,0,0,0
1726250122817,58,SC01_API_GET,200,"Number of samples in transaction : 2, number of failing samples : 0",LoadTest 1-88,,true,,2209,127,394,394,null,0,3005,36
1726250125823,58,LIST USERS,200,OK,LoadTest 1-88,text,true,,1933,127,394,394,https://reqres.in/api/users?page=2,58,0,36
1726250125881,0,Debug Sampler,200,OK,LoadTest 1-88,text,true,,276,0,394,394,null,0,0,0
1726250122717,143,SC01_API_GET,200,"Number of samples in transaction : 2, number of failing samples : 0",LoadTest 1-78,,true,,2209,127,392,392,null,0,3001,90
1726250125719,143,LIST USERS,200,OK,LoadTest 1-78,text,true,,1933,127,392,392,https://reqres.in/api/users?page=2,143,0,90
1726250125862,0,Debug Sampler,200,OK,LoadTest 1-78,text,true,,276,0,392,392,null,0,0,0
1726250122787,75,SC01_API_GET,200,"Number of samples in transaction : 2, number of failing samples : 0",LoadTest 1-85,,true,,2209,127,393,393,null,0,3005,43
1726250125793,75,LIST USERS,200,OK,LoadTest 1-85,text,true,,1933,127,393,393,https://reqres.in/api/users?page=2,71,0,43
1726250125868,0,Debug Sampler,200,OK,LoadTest 1-85,text,true,,276,0,393,393,null,0,0,0
1726250122737,134,SC01_API_GET,200,"Number of samples in transaction : 2, number of failing samples : 0",LoadTest 1-80,,true,,2208,127,394,394,null,0,3005,89
1726250125743,134,LIST USERS,200,OK,LoadTest 1-80,text,true,,1932,127,394,394,https://reqres.in/api/users?page=2,134,0,89
1726250125877,0,Debug Sampler,200,OK,LoadTest 1-80,text,true,,276,0,394,394,null,0,0,0
1726250122727,142,SC01_API_GET,200,"Number of samples in transaction : 2, number of failing samples : 0",LoadTest 1-79,,true,,2217,127,393,393,null,0,3004,95
1726250125732,142,LIST USERS,200,OK,LoadTest 1-79,text,true,,1941,127,393,393,https://reqres.in/api/users?page=2,142,0,95
1726250125874,0,Debug Sampler,200,OK,LoadTest 1-79,text,true,,276,0,393,393,null,0,0,0
1726250122827,81,SC01_API_GET,200,"Number of samples in transaction : 2, number of failing samples : 0",LoadTest 1-89,,true,,2209,127,397,397,null,0,3005,49
1726250125833,81,LIST USERS,200,OK,LoadTest 1-89,text,true,,1933,127,397,397,https://reqres.in/api/users?page=2,81,0,49
1726250125914,0,Debug Sampler,200,OK,LoadTest 1-89,text,true,,276,0,397,397,null,0,0,0
1726250122767,145,SC01_API_GET,200,"Number of samples in transaction : 2, number of failing samples : 0",LoadTest 1-83,,true,,2213,127,397,397,null,0,3001,97
1726250125769,145,LIST USERS,200,OK,LoadTest 1-83,text,true,,1937,127,397,397,https://reqres.in/api/users?page=2,145,0,97
1726250125914,0,Debug Sampler,200,OK,LoadTest 1-83,text,true,,276,0,397,397,null,0,0,0
1726250122757,153,SC01_API_GET,200,"Number of samples in transaction : 2, number of failing samples : 0",LoadTest 1-82,,true,,2217,127,397,397,null,0,3003,98
1726250125761,153,LIST USERS,200,OK,LoadTest 1-82,text,true,,1941,127,397,397,https://reqres.in/api/users?page=2,153,0,98
1726250125914,0,Debug Sampler,200,OK,LoadTest 1-82,text,true,,276,0,397,397,null,0,0,0
1726250122856,84,SC01_API_GET,200,"Number of samples in transaction : 2, number of failing samples : 0",LoadTest 1-92,,true,,2209,127,400,400,null,0,3003,55
1726250125860,84,LIST USERS,200,OK,LoadTest 1-92,text,true,,1933,127,400,400,https://reqres.in/api/users?page=2,84,0,55
1726250125944,0,Debug Sampler,200,OK,LoadTest 1-92,text,true,,276,0,400,400,null,0,0,0
1726250122807,138,SC01_API_GET,200,"Number of samples in transaction : 2, number of failing samples : 0",LoadTest 1-87,,true,,2209,127,401,401,null,0,3001,86
1726250125809,138,LIST USERS,200,OK,LoadTest 1-87,text,true,,1933,127,401,401,https://reqres.in/api/users?page=2,138,0,86
1726250125947,0,Debug Sampler,200,OK,LoadTest 1-87,text,true,,276,0,401,401,null,0,0,0
1726250122876,72,SC01_API_GET,200,"Number of samples in transaction : 2, number of failing samples : 0",LoadTest 1-94,,true,,2209,127,401,401,null,0,3003,50
1726250125880,72,LIST USERS,200,OK,LoadTest 1-94,text,true,,1933,127,401,401,https://reqres.in/api/users?page=2,72,0,50
1726250125952,0,Debug Sampler,200,OK,LoadTest 1-94,text,true,,276,0,401,401,null,0,0,0
1726250122797,152,SC01_API_GET,200,"Number of samples in transaction : 2, number of failing samples : 0",LoadTest 1-86,,true,,2204,127,401,401,null,0,3005,89
1726250125803,152,LIST USERS,200,OK,LoadTest 1-86,text,true,,1929,127,401,401,https://reqres.in/api/users?page=2,152,0,89
1726250125955,0,Debug Sampler,200,OK,LoadTest 1-86,text,true,,275,0,401,401,null,0,0,0
1726250122835,141,SC01_API_GET,200,"Number of samples in transaction : 2, number of failing samples : 0",LoadTest 1-90,,true,,2209,127,404,404,null,0,3000,87
1726250125836,141,LIST USERS,200,OK,LoadTest 1-90,text,true,,1933,127,404,404,https://reqres.in/api/users?page=2,141,0,87
1726250125977,0,Debug Sampler,200,OK,LoadTest 1-90,text,true,,276,0,404,404,null,0,0,0
1726250122918,62,SC01_API_GET,200,"Number of samples in transaction : 2, number of failing samples : 0",LoadTest 1-98,,true,,2209,127,404,404,null,0,3001,34
1726250125919,62,LIST USERS,200,OK,LoadTest 1-98,text,true,,1933,127,404,404,https://reqres.in/api/users?page=2,62,0,34
1726250125981,0,Debug Sampler,200,OK,LoadTest 1-98,text,true,,276,0,404,404,null,0,0,0
1726250122928,58,SC01_API_GET,200,"Number of samples in transaction : 2, number of failing samples : 0",LoadTest 1-99,,true,,2209,127,405,405,null,0,3002,36
1726250125930,58,LIST USERS,200,OK,LoadTest 1-99,text,true,,1933,127,405,405,https://reqres.in/api/users?page=2,58,0,36
1726250125988,0,Debug Sampler,200,OK,LoadTest 1-99,text,true,,276,0,405,405,null,0,0,0
1726250122867,154,SC01_API_GET,200,"Number of samples in transaction : 2, number of failing samples : 0",LoadTest 1-93,,true,,2216,127,409,409,null,0,3005,88
1726250125873,154,LIST USERS,200,OK,LoadTest 1-93,text,true,,1941,127,409,409,https://reqres.in/api/users?page=2,154,0,88
1726250126027,0,Debug Sampler,200,OK,LoadTest 1-93,text,true,,275,0,409,409,null,0,0,0
1726250122846,190,SC01_API_GET,200,"Number of samples in transaction : 2, number of failing samples : 0",LoadTest 1-91,,true,,2208,127,410,410,null,0,3005,114
1726250125852,190,LIST USERS,200,OK,LoadTest 1-91,text,true,,1933,127,410,410,https://reqres.in/api/users?page=2,190,0,114
1726250126042,0,Debug Sampler,200,OK,LoadTest 1-91,text,true,,275,0,410,410,null,0,0,0
1726250122885,153,SC01_API_GET,200,"Number of samples in transaction : 2, number of failing samples : 0",LoadTest 1-95,,true,,2217,127,410,410,null,0,3003,89
1726250125889,153,LIST USERS,200,OK,LoadTest 1-95,text,true,,1941,127,410,410,https://reqres.in/api/users?page=2,153,0,89
1726250126042,0,Debug Sampler,200,OK,LoadTest 1-95,text,true,,276,0,410,410,null,0,0,0
1726250122947,92,SC01_API_GET,200,"Number of samples in transaction : 2, number of failing samples : 0",LoadTest 1-101,,true,,2210,127,410,410,null,0,3005,58
1726250125952,92,LIST USERS,200,OK,LoadTest 1-101,text,true,,1933,127,410,410,https://reqres.in/api/users?page=2,92,0,58
1726250126044,0,Debug Sampler,200,OK,LoadTest 1-101,text,true,,277,0,410,410,null,0,0,0
1726250122965,74,SC01_API_GET,200,"Number of samples in transaction : 2, number of failing samples : 0",LoadTest 1-103,,true,,2209,127,410,410,null,0,3005,40
1726250125970,74,LIST USERS,200,OK,LoadTest 1-103,text,true,,1933,127,410,410,https://reqres.in/api/users?page=2,74,0,40
1726250126044,0,Debug Sampler,200,OK,LoadTest 1-103,text,true,,276,0,410,410,null,0,0,0
1726250122898,144,SC01_API_GET,200,"Number of samples in transaction : 2, number of failing samples : 0",LoadTest 1-96,,true,,2205,127,411,411,null,0,3005,90
1726250125903,144,LIST USERS,200,OK,LoadTest 1-96,text,true,,1929,127,411,411,https://reqres.in/api/users?page=2,144,0,90
1726250126047,0,Debug Sampler,200,OK,LoadTest 1-96,text,true,,276,0,411,411,null,0,0,0
1726250122953,128,SC01_API_GET,200,"Number of samples in transaction : 2, number of failing samples : 0",LoadTest 1-102,,true,,2210,127,414,414,null,0,3004,78
1726250125957,128,LIST USERS,200,OK,LoadTest 1-102,text,true,,1933,127,414,414,https://reqres.in/api/users?page=2,128,0,78
1726250126085,0,Debug Sampler,200,OK,LoadTest 1-102,text,true,,277,0,414,414,null,0,0,0
1726250122908,172,SC01_API_GET,200,"Number of samples in transaction : 2, number of failing samples : 0",LoadTest 1-97,,true,,2217,127,414,414,null,0,3006,100
1726250125913,172,LIST USERS,200,OK,LoadTest 1-97,text,true,,1941,127,414,414,https://reqres.in/api/users?page=2,172,0,100
1726250126086,0,Debug Sampler,200,OK,LoadTest 1-97,text,true,,276,0,414,414,null,0,0,0
1726250122938,171,SC01_API_GET,200,"Number of samples in transaction : 2, number of failing samples : 0",LoadTest 1-100,,true,,2214,127,417,417,null,0,3005,105
1726250125943,171,LIST USERS,200,OK,LoadTest 1-100,text,true,,1937,127,417,417,https://reqres.in/api/users?page=2,171,0,105
1726250126114,0,Debug Sampler,200,OK,LoadTest 1-100,text,true,,277,0,417,417,null,0,0,0
1726250123029,80,SC01_API_GET,200,"Number of samples in transaction : 2, number of failing samples : 0",LoadTest 1-109,,true,,2210,127,417,417,null,0,3005,53
1726250126034,80,LIST USERS,200,OK,LoadTest 1-109,text,true,,1933,127,417,417,https://reqres.in/api/users?page=2,80,0,53
1726250126114,0,Debug Sampler,200,OK,LoadTest 1-109,text,true,,277,0,417,417,null,0,0,0
1726250123018,95,SC01_API_GET,200,"Number of samples in transaction : 2, number of failing samples : 0",LoadTest 1-108,,true,,2210,127,417,417,null,0,3001,67
1726250126019,95,LIST USERS,200,OK,LoadTest 1-108,text,true,,1933,127,417,417,https://reqres.in/api/users?page=2,95,0,67
1726250126114,0,Debug Sampler,200,OK,LoadTest 1-108,text,true,,277,0,417,417,null,0,0,0
1726250123007,112,SC01_API_GET,200,"Number of samples in transaction : 2, number of failing samples : 0",LoadTest 1-107,,true,,2210,127,418,418,null,0,3002,77
1726250126009,112,LIST USERS,200,OK,LoadTest 1-107,text,true,,1933,127,418,418,https://reqres.in/api/users?page=2,112,0,77
1726250126121,0,Debug Sampler,200,OK,LoadTest 1-107,text,true,,277,0,418,418,null,0,0,0
1726250122998,118,SC01_API_GET,200,"Number of samples in transaction : 2, number of failing samples : 0",LoadTest 1-106,,true,,2210,127,418,418,null,0,3005,83
1726250126003,118,LIST USERS,200,OK,LoadTest 1-106,text,true,,1933,127,418,418,https://reqres.in/api/users?page=2,118,0,83
1726250126121,0,Debug Sampler,200,OK,LoadTest 1-106,text,true,,277,0,418,418,null,0,0,0
1726250123038,88,SC01_API_GET,200,"Number of samples in transaction : 2, number of failing samples : 0",LoadTest 1-110,,true,,2209,127,419,419,null,0,3005,65
1726250126043,88,LIST USERS,200,OK,LoadTest 1-110,text,true,,1933,127,419,419,https://reqres.in/api/users?page=2,88,0,65
1726250126131,0,Debug Sampler,200,OK,LoadTest 1-110,text,true,,276,0,419,419,null,0,0,0
1726250123067,81,SC01_API_GET,200,"Number of samples in transaction : 2, number of failing samples : 0",LoadTest 1-113,,true,,2210,127,421,421,null,0,3002,60
1726250126069,81,LIST USERS,200,OK,LoadTest 1-113,text,true,,1933,127,421,421,https://reqres.in/api/users?page=2,81,0,60
1726250126150,0,Debug Sampler,200,OK,LoadTest 1-113,text,true,,277,0,421,421,null,0,0,0
1726250123077,70,SC01_API_GET,200,"Number of samples in transaction : 2, number of failing samples : 0",LoadTest 1-114,,true,,2210,127,421,421,null,0,3006,46
1726250126083,70,LIST USERS,200,OK,LoadTest 1-114,text,true,,1933,127,421,421,https://reqres.in/api/users?page=2,70,0,46
1726250126153,0,Debug Sampler,200,OK,LoadTest 1-114,text,true,,277,0,421,421,null,0,0,0
1726250122974,184,SC01_API_GET,200,"Number of samples in transaction : 2, number of failing samples : 0",LoadTest 1-104,,true,,2206,127,422,422,null,0,3004,136
1726250125978,184,LIST USERS,200,OK,LoadTest 1-104,text,true,,1929,127,422,422,https://reqres.in/api/users?page=2,184,0,136
1726250126162,0,Debug Sampler,200,OK,LoadTest 1-104,text,true,,277,0,422,422,null,0,0,0
1726250122984,178,SC01_API_GET,200,"Number of samples in transaction : 2, number of failing samples : 0",LoadTest 1-105,,true,,2210,127,422,422,null,0,3005,125
1726250125989,178,LIST USERS,200,OK,LoadTest 1-105,text,true,,1933,127,422,422,https://reqres.in/api/users?page=2,178,0,125
1726250126167,0,Debug Sampler,200,OK,LoadTest 1-105,text,true,,277,0,422,422,null,0,0,0
1726250123127,65,SC01_API_GET,200,"Number of samples in transaction : 2, number of failing samples : 0",LoadTest 1-119,,true,,2210,127,425,425,null,0,3001,44
1726250126128,65,LIST USERS,200,OK,LoadTest 1-119,text,true,,1933,127,425,425,https://reqres.in/api/users?page=2,65,0,44
1726250126193,0,Debug Sampler,200,OK,LoadTest 1-119,text,true,,277,0,425,425,null,0,0,0
1726250123118,74,SC01_API_GET,200,"Number of samples in transaction : 2, number of failing samples : 0",LoadTest 1-118,,true,,2210,127,426,426,null,0,3004,50
1726250126122,74,LIST USERS,200,OK,LoadTest 1-118,text,true,,1933,127,426,426,https://reqres.in/api/users?page=2,74,0,50
1726250126196,0,Debug Sampler,200,OK,LoadTest 1-118,text,true,,277,0,426,426,null,0,0,0
1726250123048,151,SC01_API_GET,200,"Number of samples in transaction : 2, number of failing samples : 0",LoadTest 1-111,,true,,2210,127,426,426,null,0,3001,95
1726250126049,151,LIST USERS,200,OK,LoadTest 1-111,text,true,,1933,127,426,426,https://reqres.in/api/users?page=2,151,0,95
1726250126200,0,Debug Sampler,200,OK,LoadTest 1-111,text,true,,277,0,426,426,null,0,0,0
1726250123057,159,SC01_API_GET,200,"Number of samples in transaction : 2, number of failing samples : 0",LoadTest 1-112,,true,,2209,127,427,427,null,0,3001,111
1726250126058,159,LIST USERS,200,OK,LoadTest 1-112,text,true,,1932,127,427,427,https://reqres.in/api/users?page=2,159,0,111
1726250126217,0,Debug Sampler,200,OK,LoadTest 1-112,text,true,,277,0,427,427,null,0,0,0
1726250123158,59,SC01_API_GET,200,"Number of samples in transaction : 2, number of failing samples : 0",LoadTest 1-122,,true,,2210,127,428,428,null,0,3004,35
1726250126162,59,LIST USERS,200,OK,LoadTest 1-122,text,true,,1933,127,428,428,https://reqres.in/api/users?page=2,59,0,35
1726250126221,0,Debug Sampler,200,OK,LoadTest 1-122,text,true,,277,0,428,428,null,0,0,0
1726250123137,81,SC01_API_GET,200,"Number of samples in transaction : 2, number of failing samples : 0",LoadTest 1-120,,true,,2210,127,428,428,null,0,3003,49
1726250126140,81,LIST USERS,200,OK,LoadTest 1-120,text,true,,1933,127,428,428,https://reqres.in/api/users?page=2,81,0,49
1726250126221,0,Debug Sampler,200,OK,LoadTest 1-120,text,true,,277,0,428,428,null,0,0,0
1726250123083,136,SC01_API_GET,200,"Number of samples in transaction : 2, number of failing samples : 0",LoadTest 1-115,,true,,2218,127,428,428,null,0,3003,89
1726250126086,136,LIST USERS,200,OK,LoadTest 1-115,text,true,,1941,127,428,428,https://reqres.in/api/users?page=2,136,0,89
1726250126222,0,Debug Sampler,200,OK,LoadTest 1-115,text,true,,277,0,428,428,null,0,0,0
1726250123108,138,SC01_API_GET,200,"Number of samples in transaction : 2, number of failing samples : 0",LoadTest 1-117,,true,,2214,127,431,431,null,0,3004,82
1726250126112,138,LIST USERS,200,OK,LoadTest 1-117,text,true,,1937,127,431,431,https://reqres.in/api/users?page=2,138,0,82
1726250126250,0,Debug Sampler,200,OK,LoadTest 1-117,text,true,,277,0,431,431,null,0,0,0
1726250123095,158,SC01_API_GET,200,"Number of samples in transaction : 2, number of failing samples : 0",LoadTest 1-116,,true,,2206,127,431,431,null,0,3002,99
1726250126097,158,LIST USERS,200,OK,LoadTest 1-116,text,true,,1929,127,431,431,https://reqres.in/api/users?page=2,158,0,99
1726250126255,0,Debug Sampler,200,OK,LoadTest 1-116,text,true,,277,0,431,431,null,0,0,0
1726250123188,67,SC01_API_GET,200,"Number of samples in transaction : 2, number of failing samples : 0",LoadTest 1-125,,true,,2210,127,431,431,null,0,3001,29
1726250126189,67,LIST USERS,200,OK,LoadTest 1-125,text,true,,1933,127,431,431,https://reqres.in/api/users?page=2,67,0,29
1726250126256,0,Debug Sampler,200,OK,LoadTest 1-125,text,true,,277,0,431,431,null,0,0,0
1726250123197,72,SC01_API_GET,200,"Number of samples in transaction : 2, number of failing samples : 0",LoadTest 1-126,,true,,2210,127,433,433,null,0,3005,39
1726250126202,71,LIST USERS,200,OK,LoadTest 1-126,text,true,,1933,127,433,433,https://reqres.in/api/users?page=2,71,0,39
